timestamp,open,high,low,close,volume
1767225300000,87608.3,87631.9,87608.2,87613.6,2524.902
1767225360000,87613.6,87619.8,87613.5,87619.8,405.742
1767225420000,87619.8,87626.3,87608.3,87621.4,1581.238
1767225480000,87621.5,87664.0,87608.2,87608.2,1715.946
1767225540000,87608.2,87639.6,87608.2,87608.4,1599.922
1767225600000,87608.4,87611.7,87608.4,87610.2,857.401
1767225660000,87610.2,87716.1,87608.2,87615.8,5680.298
1767225720000,87615.8,87644.4,87608.2,87644.4,1.382
1767225780000,87644.4,87651.9,87644.4,87651.9,1.663
1767225840000,87651.9,87671.0,87608.2,87669.7,2536.589
1767225900000,87669.7,87727.0,87608.2,87724.5,4636.502
1767225960000,87724.5,87727.0,87680.5,87681.8,797.448
1767226020000,87681.8,87727.0,87608.2,87710.8,1.997
1767226080000,87710.7,87729.6,87697.1,87729.6,31.992
1767226140000,87729.6,87733.8,87634.9,87733.8,1722.805
1767226200000,87733.8,87734.5,87708.2,87726.1,1958.407
1767226260000,87725.8,87734.5,87656.8,87730.1,1142.484
1767226320000,87730.1,87734.5,87701.1,87716.8,1730.392
1767226380000,87716.8,87734.5,87712.0,87712.0,7.569
1767226440000,87712.0,87734.5,87710.6,87710.6,1.938
1767226500000,87710.6,87734.5,87656.8,87731.3,1552.677
1767226560000,87731.4,87734.5,87656.8,87731.4,1731.465
1767226620000,87731.4,87734.5,87698.1,87715.3,2976.519
1767226680000,87715.3,87734.5,87715.3,87721.9,2.425
1767226740000,87721.9,87734.5,87586.5,87730.0,947.629
1767226800000,87730.0,87735.9,87725.3,87735.8,250.321
1767226860000,87735.8,87736.2,87734.0,87736.2,3.873
1767226920000,87735.8,87737.2,87734.0,87737.1,5.622
1767226980000,87737.1,87740.9,87734.3,87740.9,32.771
1767227040000,87740.9,87741.0,87734.0,87736.9,4.243
1767227100000,87736.9,87744.6,87736.9,87744.6,1708.242
1767227160000,87744.6,87747.3,87734.2,87734.2,443.203
1767227220000,87734.2,87742.8,87734.2,87742.7,2.163
1767227280000,87742.7,87747.3,87734.2,87746.3,85.63
1767227340000,87746.3,87747.3,87746.3,87746.4,1.388
1767227400000,87746.4,87747.3,87746.3,87746.4,1.55
1767227460000,87746.4,87747.3,87735.0,87735.0,20.179
1767227520000,87735.0,87747.3,87735.0,87744.6,6.341
1767227580000,87744.7,87747.3,87735.0,87735.0,1.635
1767227640000,87735.0,87747.3,87724.7,87724.7,44.66
1767227700000,87724.7,87747.3,87612.0,87731.8,2211.954
1767227760000,87731.9,87747.3,87716.2,87716.3,1.041
1767227820000,87716.2,87747.3,87705.4,87705.4,0.855
1767227880000,87705.5,87747.3,87661.7,87721.8,1087.04
1767227940000,87721.8,87747.3,87661.7,87721.8,3422.262
1767228000000,87721.8,87747.3,87633.8,87713.9,1730.088
1767228060000,87713.9,87723.3,87699.6,87723.3,1727.859
1767228120000,87723.3,87733.3,87661.7,87726.1,1725.015
1767228180000,87726.1,87747.3,87661.7,87725.1,2119.334
1767228240000,87725.1,87747.3,87641.0,87715.0,4450.555
1767228300000,87715.0,87747.3,87661.7,87723.3,1143.778
1767228360000,87723.3,87747.3,87661.7,87721.8,1732.873
1767228420000,87721.8,87747.3,87641.0,87721.9,1746.684
1767228480000,87721.9,87747.3,87721.9,87736.2,23.403
1767228540000,87736.2,87754.0,87721.9,87754.0,13.413
1767228600000,87754.0,87763.0,87641.0,87762.9,1801.304
1767228660000,87762.9,87776.0,87692.8,87776.0,2803.751
1767228720000,87776.0,87794.5,87776.0,87794.5,6225.009
1767228780000,87794.5,87797.9,87696.0,87786.0,3409.179
1767228840000,87786.0,87797.9,87786.0,87786.0,1.221
1767228900000,87786.0,87797.9,87718.9,87785.9,1320.092
1767228960000,87785.9,87799.9,87785.9,87799.9,2219.205
1767229020000,87799.9,87808.0,87796.8,87808.0,4515.634
1767229080000,87808.0,87808.0,87796.8,87804.3,282.838
1767229140000,87804.3,87808.0,87660.1,87773.4,1450.738
1767229200000,87773.4,87808.0,87737.9,87786.7,2988.919
1767229260000,87786.6,87810.4,87786.6,87810.4,11.322
1767229320000,87810.4,87815.9,87805.0,87810.5,1.8
1767229380000,87810.5,87819.9,87805.0,87819.9,5.285
1767229440000,87819.9,87820.0,87808.0,87820.0,1.566
1767229500000,87820.0,87993.8,87805.0,87832.8,1958.625
1767229560000,87832.8,87971.6,87807.9,87941.2,2146.869
1767229620000,87941.2,87993.8,87830.7,87854.9,1121.845
1767229680000,87854.9,87972.8,87852.0,87913.1,11913.763
1767229740000,87913.1,87913.6,87910.9,87913.6,136.756
1767229800000,87913.6,87960.0,87906.4,87910.0,5732.267
1767229860000,87914.8,87960.2,87914.8,87960.2,4579.908
1767229920000,87960.2,87964.2,87927.2,87964.2,384.242
1767229980000,87964.2,87973.3,87964.2,87973.3,5271.58
1767230040000,87973.3,87978.1,87945.1,87974.9,1517.247
1767230100000,87974.9,87981.0,87973.7,87981.0,1503.024
1767230160000,87981.0,87995.5,87946.8,87982.3,2834.186
1767230220000,87982.3,87995.5,87930.7,87940.0,6.002
1767230280000,87940.0,87995.3,87907.7,87921.6,1895.471
1767230340000,87920.7,87950.5,87907.7,87908.8,1.5
1767230400000,87908.7,87950.5,87891.3,87894.4,3166.842
1767230460000,87894.6,87913.9,87892.8,87913.8,1.157
1767230520000,87913.8,87919.5,87913.7,87919.5,1.128
1767230580000,87919.5,87930.7,87888.2,87890.1,3605.197
1767230640000,87890.1,87922.3,87888.2,87903.2,1302.09
1767230700000,87903.2,87903.3,87903.2,87903.2,2.19
1767230760000,87903.2,87923.9,87881.9,87881.9,2170.439
1767230820000,87881.9,87909.0,87881.8,87883.3,1489.693
1767230880000,87881.8,87932.7,87856.0,87856.0,7310.902
1767230940000,87856.0,87995.5,87843.1,87843.1,5382.517
1767231000000,87843.1,87843.9,87843.1,87843.9,18.795
1767231060000,87843.9,87941.2,87843.9,87862.3,3092.76
1767231120000,87862.3,87916.6,87843.1,87855.1,4666.854
1767231180000,87855.1,87916.6,87852.0,87857.2,1712.264
1767231240000,87857.1,87986.6,87852.0,87855.0,4581.59
1767231300000,87855.0,87855.0,87852.0,87855.0,2.38
1767231360000,87852.1,87859.7,87852.0,87852.5,1491.796
1767231420000,87852.5,87870.9,87819.9,87819.9,5859.724
1767231480000,87819.9,87820.1,87803.5,87803.5,7070.626
1767231540000,87803.5,87808.5,87803.4,87808.3,2.32
1767231600000,87803.4,87808.3,87803.4,87804.7,2.361
1767231660000,87804.7,87916.6,87803.4,87831.0,1107.921
1767231720000,87831.0,87846.1,87803.4,87846.1,1.163
1767231780000,87846.1,87847.9,87803.4,87847.9,6.92
1767231840000,87847.9,87916.2,87829.9,87858.7,1633.173
1767231900000,87858.7,87953.2,87858.7,87858.7,1149.604
1767231960000,87858.7,87859.4,87848.7,87859.4,1.268
1767232020000,87859.4,87979.2,87848.7,87883.2,4775.133
1767232080000,87883.2,87917.7,87858.7,87883.2,5419.838
1767232140000,87883.2,87969.0,87875.5,87875.5,2408.7
1767232200000,87875.5,87881.4,87875.4,87875.4,3.226
1767232260000,87875.4,87881.4,87875.4,87878.9,4.944
1767232320000,87878.9,87881.5,87875.4,87881.5,3.363
1767232380000,87881.5,87959.1,87875.4,87936.9,5437.987
1767232440000,87936.8,87966.5,87935.3,87966.5,3460.328
1767232500000,87966.5,87967.0,87956.5,87967.0,1182.08
1767232560000,87967.0,87979.9,87957.1,87979.9,3562.52
1767232620000,87979.9,87979.9,87953.4,87953.9,1532.976
1767232680000,87953.9,87979.9,87935.3,87935.3,2.492
1767232740000,87935.3,87979.9,87923.9,87923.9,6.59
1767232800000,87923.9,87929.5,87875.5,87875.5,739.285
1767232860000,87875.5,87875.6,87875.1,87875.6,217.685
1767232920000,87875.4,87879.9,87872.4,87879.9,59.782
1767232980000,87879.8,87908.5,87879.8,87887.5,1442.489
1767233040000,87887.5,87979.9,87872.3,87919.7,2621.126
1767233100000,87919.7,87979.9,87872.1,87963.8,3.666
1767233160000,87963.9,87979.9,87959.9,87965.1,7.006
1767233220000,87965.1,87979.9,87959.9,87979.7,10.385
1767233280000,87979.7,87979.9,87947.6,87966.6,1400.389
1767233340000,87967.9,87980.0,87966.5,87980.0,2.4
1767233400000,87980.0,87987.0,87966.5,87985.4,3.671
1767233460000,87985.4,87987.0,87948.4,87975.0,1421.852
1767233520000,87975.0,87987.0,87975.0,87975.0,3.125
1767233580000,87975.0,87988.8,87954.2,87954.2,6.929
1767233640000,87954.3,87988.8,87954.2,87963.1,0.942
1767233700000,87963.1,87988.8,87948.3,87974.8,720.044
1767233760000,87974.7,88003.7,87944.2,88003.7,2607.273
1767233820000,88003.7,88039.6,87989.1,88039.6,9543.88
1767233880000,88039.6,88043.9,88034.4,88034.4,1497.892
1767233940000,88034.2,88043.9,88014.7,88014.7,2.39
1767234000000,88014.6,88043.9,87992.0,88000.0,3.631
1767234060000,88000.0,88004.8,87933.9,87933.9,3594.171
1767234120000,87933.9,87960.2,87933.9,87960.2,2.0
1767234180000,87960.2,88043.9,87933.9,87937.4,1615.037
1767234240000,87937.4,87937.5,87933.9,87934.3,8.762
1767234300000,87934.3,87956.4,87927.3,87927.3,4910.61
1767234360000,87932.4,87932.4,87920.2,87926.1,776.868
1767234420000,87926.1,87967.7,87919.9,87919.9,1823.048
1767234480000,87967.7,87967.7,87916.6,87917.0,1912.46
1767234540000,87917.0,87925.5,87916.6,87920.0,2.409
1767234600000,87920.0,87925.4,87916.1,87923.2,33.766
1767234660000,87923.2,87925.5,87923.1,87925.5,263.005
1767234720000,87925.5,87967.7,87924.3,87967.7,3779.817
1767234780000,87967.8,88018.8,87967.8,88018.8,6241.622
1767234840000,88018.8,88018.8,88002.7,88002.7,410.523
1767234900000,88002.3,88018.8,87939.9,87939.9,2.391
1767234960000,88018.8,88018.8,87922.4,87926.9,1184.292
1767235020000,87926.9,87926.9,87914.8,87914.8,4959.853
1767235080000,87916.9,87926.9,87914.8,87926.9,2.029
1767235140000,87926.9,87935.4,87921.6,87929.7,5.349
1767235200000,87929.7,87929.7,87914.8,87929.7,8.062
1767235260000,87929.7,87949.8,87914.8,87930.0,5.068
1767235320000,87930.0,87930.1,87914.8,87930.0,2.595
1767235380000,87930.1,87930.1,87914.5,87916.4,15.481
1767235440000,87916.4,87942.7,87914.5,87915.2,1605.209
1767235500000,87915.2,87920.3,87914.5,87919.8,6.937
1767235560000,87919.8,88081.1,87912.0,87913.5,6292.443
1767235620000,87913.5,87924.3,87912.0,87924.3,2.585
1767235680000,87924.3,87929.0,87912.0,87924.2,2.65
1767235740000,87924.2,87929.0,87911.9,87911.9,2.237
1767235800000,87929.0,87929.0,87899.9,87899.9,2.342
1767235860000,87900.0,87929.0,87892.8,87899.9,3.91
1767235920000,87899.9,88100.0,87877.4,87878.0,3817.841
1767235980000,87878.0,87879.0,87878.0,87878.0,12.565
1767236040000,87878.0,87878.9,87874.2,87878.7,2.566
1767236100000,87878.7,87878.9,87873.6,87873.6,3.136
1767236160000,87873.6,87969.9,87866.0,87869.9,6303.019
1767236220000,87869.9,87907.2,87869.9,87890.6,6267.147
1767236280000,87890.5,87946.9,87890.5,87892.1,4131.392
1767236340000,87892.1,87923.1,87884.7,87884.7,3188.017
1767236400000,87884.7,87907.5,87873.4,87873.4,3416.845
1767236460000,87873.3,87896.5,87864.2,87864.2,1746.106
1767236520000,87864.3,87866.2,87864.2,87866.2,3.872
1767236580000,87866.2,87869.7,87864.2,87864.2,2.251
1767236640000,87864.2,87873.8,87864.2,87873.8,4885.484
1767236700000,87873.8,87908.2,87864.2,87888.0,5234.046
1767236760000,87888.0,87924.4,87864.2,87911.4,6471.55
1767236820000,87911.4,87942.8,87911.3,87911.3,3641.605
1767236880000,87911.3,87971.2,87880.7,87880.7,3276.198
1767236940000,87880.7,87890.3,87880.7,87890.3,100.445
1767237000000,87890.3,87896.5,87880.7,87896.5,180.584
1767237060000,87896.5,87938.2,87880.7,87912.7,2832.679
1767237120000,87912.7,87912.8,87900.0,87911.9,3.676
1767237180000,87911.9,87926.6,87900.0,87926.6,98.907
1767237240000,87926.6,87962.8,87900.0,87962.3,3783.188
1767237300000,87962.4,87962.8,87946.1,87946.1,2.483
1767237360000,87946.0,87962.8,87941.6,87952.0,3.168
1767237420000,87952.0,87967.3,87946.4,87967.3,3603.04
1767237480000,87967.3,87982.4,87964.9,87982.3,4355.924
1767237540000,87982.4,87982.4,87982.3,87982.4,214.4
1767237600000,87982.4,87990.3,87982.3,87990.3,460.613
1767237660000,87990.3,87990.3,87960.0,87960.0,1.774
1767237720000,87960.0,87990.3,87936.3,87936.3,8.926
1767237780000,87936.3,87990.3,87930.6,87990.2,1.06
1767237840000,87990.2,87990.3,87899.1,87899.1,1527.092
1767237900000,87899.2,87899.2,87875.1,87875.1,989.593
1767237960000,87879.1,87879.2,87875.1,87879.2,3.998
1767238020000,87879.2,87896.8,87875.1,87896.8,0.976
1767238080000,87879.3,87932.8,87875.1,87903.4,2027.626
1767238140000,87903.4,87940.6,87875.1,87900.0,1872.303
1767238200000,87900.0,87900.2,87875.1,87900.0,2.563
1767238260000,87900.0,87969.9,87874.3,87875.0,3047.421
1767238320000,87875.0,87899.4,87874.3,87893.7,5416.216
1767238380000,87893.7,87897.7,87874.4,87897.7,1.23
1767238440000,87897.7,87898.2,87893.7,87898.2,1.791
1767238500000,87898.2,87902.4,87874.3,87902.4,2.771
1767238560000,87902.4,87902.5,87874.3,87900.0,3.641
1767238620000,87900.0,87903.4,87874.3,87893.7,2.412
1767238680000,87893.7,87933.9,87874.3,87907.3,1758.329
1767238740000,87907.3,87907.4,87900.0,87907.4,3.848
1767238800000,87907.4,87934.1,87900.0,87918.4,2135.76
1767238860000,87918.4,87924.9,87900.0,87924.9,1.623
1767238920000,87924.9,87924.9,87900.0,87918.4,4.817
1767238980000,87918.4,87925.0,87908.0,87908.0,2869.752
1767239040000,87908.0,87908.0,87907.3,87907.6,289.134
1767239100000,87907.6,87907.6,87907.3,87907.6,3.458
1767239160000,87907.7,87907.7,87874.4,87880.6,2828.333
1767239220000,87880.5,87907.7,87874.4,87886.7,1322.185
1767239280000,87886.7,87918.4,87874.4,87886.7,2164.296
1767239340000,87886.7,87908.8,87874.4,87886.7,1708.869
1767239400000,87886.7,87886.7,87874.4,87875.8,2.145
1767239460000,87875.8,87903.8,87867.5,87867.5,1709.046
1767239520000,87867.5,87969.9,87862.3,87862.3,898.61
1767239580000,87862.3,87862.7,87862.3,87862.3,14.022
1767239640000,87862.3,87876.0,87837.8,87838.2,2642.704
1767239700000,87838.2,87969.9,87837.8,87840.5,4159.961
1767239760000,87840.5,87861.6,87840.3,87849.9,4302.041
1767239820000,87849.9,87850.0,87839.1,87839.1,391.013
1767239880000,87838.6,88029.0,87826.5,87833.0,3190.95
1767239940000,87833.0,87907.8,87810.9,87815.2,6678.759
1767240000000,87815.2,87822.0,87812.0,87820.7,3.222
1767240060000,87820.7,87985.0,87812.0,87812.0,1974.072
1767240120000,87812.0,87985.0,87809.9,87809.9,3773.384
1767240180000,87809.9,87985.0,87800.0,87800.0,8414.316
1767240240000,87800.0,87805.9,87659.0,87781.8,6645.877
1767240300000,87781.8,87787.5,87646.8,87785.5,3623.549
1767240360000,87785.5,87785.5,87785.4,87785.4,3.47
1767240420000,87785.4,87785.5,87773.8,87773.8,872.732
1767240480000,87773.8,87785.5,87663.0,87698.9,5601.792
1767240540000,87698.9,87712.8,87665.5,87691.2,8414.684
1767240600000,87691.2,87695.3,87641.1,87695.3,7249.738
1767240660000,87695.3,87695.3,87689.9,87689.9,112.437
1767240720000,87695.3,87695.3,87647.4,87691.4,4340.279
1767240780000,87691.4,87695.3,87648.1,87650.0,6.156
1767240840000,87650.0,87691.4,87640.1,87640.1,680.88
1767240900000,87640.1,87691.4,87610.9,87610.9,4803.24
1767240960000,87610.9,87611.2,87600.1,87600.1,4565.949
1767241020000,87600.1,87603.4,87559.6,87581.4,3118.713
1767241080000,87580.0,87580.1,87559.6,87575.6,3.482
1767241140000,87575.6,87665.9,87543.7,87543.7,4821.424
1767241200000,87543.7,87557.3,87539.0,87557.3,821.331
1767241260000,87557.4,87592.0,87539.0,87569.0,5.13
1767241320000,87569.0,87629.6,87539.0,87580.5,1184.699
1767241380000,87580.5,87691.4,87539.0,87580.0,2466.675
1767241440000,87580.1,87629.6,87539.0,87602.2,5224.947
1767241500000,87602.2,87637.3,87602.1,87621.1,4578.795
1767241560000,87620.9,87658.4,87620.9,87658.3,4323.083
1767241620000,87658.3,87658.4,87635.6,87658.3,15.639
1767241680000,87658.3,87658.4,87658.3,87658.3,12.463
1767241740000,87658.3,87658.4,87603.0,87605.6,5.541
1767241800000,87605.6,87658.4,87605.6,87637.9,15.425
1767241860000,87637.9,87658.4,87626.2,87626.2,17.78
1767241920000,87626.2,87658.4,87626.2,87626.2,8.609
1767241980000,87626.2,87658.3,87626.2,87626.2,3.651
1767242040000,87626.2,87658.4,87626.2,87626.2,6.385
1767242100000,87626.2,87658.4,87626.2,87626.2,4.246
1767242160000,87626.2,87658.4,87568.6,87568.6,2995.137
1767242220000,87568.6,87573.6,87566.9,87568.2,1946.332
1767242280000,87568.2,87581.3,87567.9,87572.3,149.939
1767242340000,87572.3,87658.3,87566.8,87590.7,2201.226
1767242400000,87590.6,87658.4,87590.6,87590.6,7.959
1767242460000,87596.5,87658.4,87590.6,87609.4,4.527
1767242520000,87609.3,87658.4,87608.8,87611.9,17.935
1767242580000,87611.9,87658.4,87564.5,87564.5,2420.868
1767242640000,87564.8,87581.8,87562.3,87562.3,3481.219
1767242700000,87561.9,87658.4,87555.0,87555.0,1944.491
1767242760000,87555.0,87626.5,87554.3,87578.7,1636.964
1767242820000,87578.8,87658.4,87554.3,87608.8,10.569
1767242880000,87578.9,87658.4,87578.8,87582.4,7.017
1767242940000,87582.4,87658.4,87578.8,87596.3,2.066
1767243000000,87596.3,87658.4,87554.3,87570.3,4.334
1767243060000,87570.3,87570.4,87554.3,87570.3,2.284
1767243120000,87570.3,87570.4,87554.3,87570.4,6.411
1767243180000,87570.4,87577.7,87554.3,87577.1,2.879
1767243240000,87574.9,87577.7,87554.4,87570.0,5.87
1767243300000,87570.1,87626.5,87554.3,87579.5,1610.837
1767243360000,87579.5,87579.5,87554.3,87570.9,5.17
1767243420000,87571.0,87626.5,87554.3,87588.0,3748.541
1767243480000,87588.0,87626.5,87554.3,87577.2,1715.137
1767243540000,87577.2,87691.4,87554.3,87567.0,1.615
1767243600000,87567.0,87577.1,87554.3,87554.3,6.62
1767243660000,87577.1,87626.5,87554.3,87599.8,3949.87
1767243720000,87599.8,87633.8,87554.3,87613.3,5314.673
1767243780000,87613.3,87643.0,87554.3,87643.0,4292.241
1767243840000,87643.0,87644.4,87640.2,87644.4,52.672
1767243900000,87644.4,87644.7,87644.4,87644.5,16.126
1767243960000,87644.5,87646.3,87644.4,87646.3,151.309
1767244020000,87646.3,87653.3,87644.4,87653.3,1.498
1767244080000,87653.4,87685.7,87644.4,87685.7,2.064
1767244140000,87685.7,87691.4,87644.4,87682.3,2.387
1767244200000,87682.3,87682.4,87681.9,87681.9,126.614
1767244260000,87682.4,87694.8,87681.9,87694.8,621.457
1767244320000,87694.8,87694.9,87681.9,87694.8,1680.71
1767244380000,87694.8,87694.8,87670.1,87670.1,2537.812
1767244440000,87670.1,87670.1,87652.2,87669.6,846.345
1767244500000,87669.7,87678.2,87644.4,87678.2,655.633
1767244560000,87678.2,87694.9,87644.4,87690.4,342.518
1767244620000,87690.5,87696.3,87644.4,87696.3,965.79
1767244680000,87696.3,87701.0,87644.4,87698.8,2.696
1767244740000,87698.8,87701.0,87644.4,87698.8,177.481
1767244800000,87698.8,87701.0,87669.6,87681.3,2298.49
1767244860000,87681.3,87698.8,87680.5,87698.8,1.863
1767244920000,87698.8,87701.0,87681.0,87681.0,8.47
1767244980000,87681.0,87701.0,87662.4,87681.2,1.006
1767245040000,87681.2,87701.0,87680.3,87681.2,3.126
1767245100000,87681.2,87701.0,87640.2,87701.0,926.436
1767245160000,87669.6,87701.0,87650.1,87662.8,3.124
1767245220000,87662.8,87701.0,87646.7,87683.5,1841.771
1767245280000,87683.5,87701.0,87656.8,87683.5,1.575
1767245340000,87683.5,87701.0,87683.3,87683.3,9.161
1767245400000,87683.3,87701.0,87680.1,87680.1,9.808
1767245460000,87680.1,87685.4,87656.8,87656.8,2.996
1767245520000,87656.8,87701.0,87656.8,87681.9,2.906
1767245580000,87681.9,87708.2,87647.6,87708.1,3338.628
1767245640000,87708.0,87708.1,87672.6,87700.7,1617.058
1767245700000,87700.7,87708.1,87693.2,87693.2,11.31
1767245760000,87693.2,87708.1,87646.2,87662.7,1627.34
1767245820000,87662.7,87708.1,87643.2,87670.7,1585.67
1767245880000,87670.7,87708.1,87657.6,87667.7,3846.909
1767245940000,87667.7,87708.1,87643.2,87667.7,2106.855
1767246000000,87667.7,87708.1,87661.1,87661.1,16.333
1767246060000,87660.3,87708.1,87645.0,87667.6,3663.606
1767246120000,87667.6,87708.1,87667.5,87674.4,6.913
1767246180000,87674.4,87708.1,87667.5,87674.4,20.919
1767246240000,87674.3,87708.1,87667.5,87674.3,27.778
1767246300000,87674.3,87708.1,87667.5,87677.4,16.919
1767246360000,87677.3,87708.1,87667.5,87677.4,15.326
1767246420000,87677.4,87708.1,87677.4,87677.4,2.091
1767246480000,87677.4,87708.1,87677.3,87677.4,4.958
1767246540000,87677.4,87705.0,87677.3,87677.3,1.717
1767246600000,87677.3,87700.0,87677.3,87680.8,1.322
1767246660000,87680.8,87700.0,87679.1,87679.1,1.983
1767246720000,87678.6,87699.0,87674.7,87677.2,2.27
1767246780000,87677.2,87699.0,87677.2,87677.2,2.712
1767246840000,87677.3,87708.1,87677.2,87677.2,2.807
1767246900000,87677.2,87708.1,87674.7,87674.7,3.378
1767246960000,87674.7,87695.0,87674.7,87674.7,2.065
1767247020000,87674.7,87694.0,87674.7,87676.7,1.016
1767247080000,87676.7,87694.0,87674.7,87674.7,6.043
1767247140000,87674.7,87689.9,87674.6,87674.7,2.063
1767247200000,87674.7,87674.7,87650.0,87671.5,1183.864
1767247260000,87671.5,87674.7,87648.2,87663.4,4957.848
1767247320000,87663.4,87674.7,87663.4,87663.4,3.75
1767247380000,87663.4,87663.4,87643.1,87643.2,11.808
1767247440000,87643.2,87674.7,87643.1,87643.1,7.074
1767247500000,87643.2,87674.7,87643.1,87643.1,1.591
1767247560000,87643.2,87674.7,87643.2,87643.2,4.441
1767247620000,87643.2,87674.7,87643.2,87643.2,7.068
1767247680000,87643.2,87674.7,87605.0,87605.1,2325.151
1767247740000,87605.1,87623.6,87605.0,87609.3,1896.526
1767247800000,87609.3,87625.4,87608.5,87608.5,2206.039
1767247860000,87608.5,87610.1,87602.9,87602.9,2741.068
1767247920000,87602.9,87628.2,87602.9,87612.8,876.61
1767247980000,87612.7,87674.7,87602.9,87612.7,1562.305
1767248040000,87612.7,87616.7,87602.9,87616.7,1.387
1767248100000,87616.7,87624.6,87602.9,87624.6,2.651
1767248160000,87624.6,87640.4,87621.2,87635.3,1356.656
1767248220000,87635.2,87641.4,87621.2,87621.5,2.435
1767248280000,87621.4,87621.6,87602.9,87621.4,2.711
1767248340000,87621.4,87621.6,87602.9,87621.5,1.228
1767248400000,87621.5,87630.3,87621.5,87630.2,1300.791
1767248460000,87630.2,87630.3,87630.2,87630.2,4.576
1767248520000,87630.2,87630.3,87630.1,87630.3,6.935
1767248580000,87630.2,87630.3,87630.1,87630.2,0.993
1767248640000,87630.3,87630.3,87630.1,87630.2,3.498
1767248700000,87630.2,87630.3,87630.1,87630.2,6.653
1767248760000,87630.2,87630.6,87630.1,87630.3,1.92
1767248820000,87630.3,87632.8,87628.2,87632.7,2.502
1767248880000,87632.7,87633.4,87632.7,87632.7,4.352
1767248940000,87632.7,87633.4,87632.7,87632.7,1.88
1767249000000,87632.7,87633.4,87632.7,87632.7,1.232
1767249060000,87632.7,87635.5,87632.7,87635.5,945.814
1767249120000,87635.5,87644.0,87635.5,87642.8,1827.066
1767249180000,87642.8,87644.0,87639.4,87639.4,5.58
1767249240000,87644.0,87646.4,87639.4,87646.4,3133.609
1767249300000,87646.4,87646.7,87642.6,87642.7,10.147
1767249360000,87642.7,87642.7,87642.6,87642.6,106.156
1767249420000,87642.6,87642.7,87637.9,87637.9,892.984
1767249480000,87637.9,87640.4,87637.6,87637.6,614.368
1767249540000,87637.6,87640.0,87637.4,87637.7,1294.272
1767249600000,87637.8,87643.1,87637.6,87637.6,2.189
1767249660000,87643.1,87643.2,87637.6,87640.7,40.587
1767249720000,87640.7,87640.8,87640.6,87640.7,4.41
1767249780000,87640.7,87641.1,87640.0,87640.1,1347.725
1767249840000,87640.1,87640.1,87632.4,87632.4,1053.249
1767249900000,87632.4,87635.1,87630.6,87635.1,214.195
1767249960000,87635.1,87640.2,87635.0,87635.5,833.199
1767250020000,87635.5,87638.9,87635.0,87635.1,689.973
1767250080000,87635.1,87638.9,87630.6,87630.6,638.945
1767250140000,87630.6,87635.0,87630.6,87630.7,1.514
1767250200000,87630.7,87635.0,87630.6,87630.6,2.082
1767250260000,87630.6,87635.0,87630.6,87630.7,2.751
1767250320000,87630.7,87635.0,87630.0,87630.0,9.698
1767250380000,87630.0,87630.6,87626.7,87626.7,3.655
1767250440000,87626.7,87630.6,87626.1,87626.1,1.417
1767250500000,87626.1,87635.0,87626.1,87630.1,7.45
1767250560000,87630.0,87635.0,87630.0,87630.0,1.157
1767250620000,87630.0,87635.0,87630.0,87630.1,0.914
1767250680000,87630.1,87630.1,87630.0,87630.0,1.874
1767250740000,87630.0,87630.2,87630.0,87630.1,1.472
1767250800000,87630.1,87635.0,87630.0,87630.0,1.86
1767250860000,87630.0,87635.0,87630.0,87630.0,2.028
1767250920000,87630.0,87635.0,87630.0,87630.0,1.202
1767250980000,87630.0,87635.0,87626.7,87626.7,1.324
1767251040000,87626.7,87639.2,87619.6,87619.7,1174.094
1767251100000,87619.7,87640.2,87619.5,87619.8,1168.11
1767251160000,87619.8,87624.3,87619.5,87624.3,2.07
1767251220000,87624.3,87624.8,87619.7,87624.8,1.386
1767251280000,87624.8,87624.9,87620.2,87624.9,5.605
1767251340000,87624.9,87628.4,87619.7,87628.4,1.117
1767251400000,87628.4,87628.4,87619.5,87625.0,1.716
1767251460000,87625.0,87631.1,87616.0,87616.0,3186.88
1767251520000,87616.0,87624.8,87597.0,87602.2,1459.799
1767251580000,87602.2,87603.9,87597.0,87599.0,102.814
1767251640000,87599.0,87674.7,87598.9,87615.5,5892.589
1767251700000,87615.5,87634.0,87615.5,87634.0,2035.086
1767251760000,87634.0,87639.1,87631.8,87639.1,826.777
1767251820000,87639.1,87639.4,87639.0,87639.1,1.408
1767251880000,87639.1,87639.4,87639.1,87639.1,1.91
1767251940000,87639.1,87639.4,87639.1,87639.1,3.208
1767252000000,87639.1,87639.4,87639.1,87639.1,1.615
1767252060000,87639.1,87639.4,87625.0,87625.0,3.427
1767252120000,87625.0,87639.4,87620.9,87624.9,15.323
1767252180000,87624.9,87639.4,87624.9,87635.0,2.523
1767252240000,87635.0,87639.4,87631.7,87639.1,6.957
1767252300000,87639.1,87639.4,87626.2,87626.3,4.313
1767252360000,87626.3,87639.3,87626.2,87626.3,1.033
1767252420000,87626.3,87639.1,87606.8,87606.9,4.966
1767252480000,87606.9,87639.0,87606.8,87606.9,2.153
1767252540000,87606.9,87639.4,87604.4,87606.6,2.639
1767252600000,87606.6,87639.4,87600.0,87607.4,195.764
1767252660000,87607.3,87639.4,87607.2,87617.6,2.435
1767252720000,87617.6,87639.4,87617.6,87626.7,7.598
1767252780000,87626.7,87639.4,87626.6,87626.7,5.91
